epoch,loss,val_loss
0,0.6877394219239553,0.6726366877555847
1,0.6586893465783861,0.5976790189743042
2,0.5406286749574873,0.3699274957180023
3,0.26624833709663814,0.1487901508808136
4,0.09799836824337642,0.11590128391981125
